PL10-RED,3.924229658,12.25933019,28.98243022,21.20208861,13.26045747,8.153686957,7.264007188
PL10-YEL,7.456487266,19.38721814,33.64709385,34.58751491,34.78443254,27.19560443,14.12547742
PL11-GRE,2.453578759,10.0118901,15.47982891,16.48047854,17.12309024,13.14016251,8.809635248
PL11-RED,21.95104244,14.1001561,10.36394263,13.38687197,16.7736171,14.06554208,8.909440921
PL11-YEL,0.061535135,2.105116211,3.401395413,11.13986681,14.72792708,15.58684239,8.844677018
PL12-GRE,0,1.01114766,0.864797926,4.7829883,5.754983594,4.988969025,8.016391483
PL12-RED,36.64141306,41.67822645,18.02883587,13.73547687,8.296700877,13.35653604,11.00928558
PL12-YEL,5.032774633,22.09667656,31.08792198,18.04744921,12.48205878,10.77867969,11.27284409
PL13-GRE,6.445291525,11.44943409,15.06840568,16.42992639,15.52759777,14.53241843,13.77891733
PL13-RED,15.22029764,16.70187264,22.37784562,22.0741886,21.53623975,19.06875055,14.06417383
PL13-YEL,5.842974976,28.92210137,39.89604089,42.45519473,36.31111892,22.9141532,14.03140227
PL14-GRE,0,0,0.259070078,0.5606469,1.357822089,2.155863301,3.679102613
PL14-RED,20.62637417,19.40153747,12.8806208,10.61639296,5.85103588,3.882992001,3.636405759
PL14-YEL,6.229087261,8.447835122,3.454861245,3.183961586,2.818323867,4.761346335,4.030236596
PL15-GRE,20.38603472,44.01772107,50.43799295,46.34259465,42.67276158,39.65542186,25.32156398
PL15-RED,0.961321925,22.51639005,33.54768325,32.55221178,36.48234397,33.20063707,24.2416884
PL15-YEL,13.32620856,28.04568488,30.86021039,36.60548904,35.87262692,35.89568338,25.73656139
PL16-GRE,0,0,0,0,0.941213137,3.224258474,5.688186856
PL16-RED,13.96600076,21.35982444,16.52267214,14.39282386,11.67348586,9.045014559,5.828958683
PL16-YEL,4.76017725,8.654552889,16.48521428,10.50104671,7.859113662,4.063837339,4.17767543
PL17-GRE,0.025612969,0.071628293,0.248161523,1.188206568,3.386924695,4.440763677,4.016807099
PL17-RED,20.50236799,10.15100933,4.015537147,3.360887927,2.433580319,3.742215724,5.546031512
PL17-YEL,2.861541159,11.90755278,13.53232339,12.74615746,9.981240498,4.976105734,3.698200017
PL18-GRE,0.69595831,3.234611318,6.673593189,12.91048968,16.55054327,17.27893459,12.47903622
PL18-RED,9.162217588,18.43288169,28.65912332,32.90013602,33.20058497,28.17022762,14.73213116
PL18-YEL,2.794392467,10.65038999,15.7232115,19.17476052,20.84954931,22.8624705,14.99491784
PL19-GRE,0,0,0,0.410161883,0.942105299,2.295056534,4.433808337
PL19-RED,8.954799786,13.63673307,19.06241824,16.84090067,13.20721491,8.03126556,6.03793863
PL19-YEL,6.471678776,4.151309978,6.141912668,5.850968723,5.210247931,4.816982026,5.459608106
PL20-GRE,0,0,0,0.65420579,1.235117494,2.885017072,5.800504676
PL20-RED,19.08407177,20.07002688,19.70592549,22.41116788,20.0780826,13.16719697,7.281471337
PL20-YEL,3.718281726,4.230068445,4.128895839,2.665734953,1.701189375,4.306216871,9.000034392
PL21-GRE,5.969135036,6.240901689,8.232632139,3.865046961,2.681855641,4.730788016,5.453726573
PL21-RED,7.714512757,19.17543452,13.96449203,14.09234019,18.86097369,14.68129945,7.102899799
PL21-YEL,6.516560236,23.02961276,36.93465096,34.34697175,27.87262142,15.95026479,6.97217245
PL22-GRE,0,0,0.460063434,1.497582727,1.25525997,4.339729114,6.377204564
PL22-RED,10.3319131,15.12739277,11.05511792,10.91576766,9.86112231,7.198611082,5.538729971
PL22-YEL,1.392417914,1.942889838,1.920162191,0.998127042,1.067274451,4.949406546,6.699517596
PL23-GRE,0,0,0,0,0.065889756,0.31607573,1.430044811
PL23-RED,13.1688941,8.587431059,5.73870823,6.313041019,4.29048442,1.831974351,1.575124333
PL23-YEL,0.239680168,1.302561445,1.566505073,1.678984354,1.4793709,2.022999246,2.333280443
PL24-GRE,0,0,0.376350843,1.553301739,1.234317416,1.63159224,2.202163356
PL24-RED,14.79833683,11.74156477,6.215243647,3.712025387,2.417895625,1.543861568,2.266524773
PL24-YEL,4.557652558,3.972655502,3.995731924,3.642802222,2.241209488,2.214277256,2.397133847
PL25-GRE,0.135872408,3.768476283,5.868920606,4.393744437,2.003851029,1.706451225,2.123983948
PL25-RED,5.224368136,10.46053866,9.172831655,8.287810497,4.293450628,2.184833138,4.38255046
PL25-YEL,0,0.15455031,2.478539902,2.385343759,2.622305662,1.582627534,2.497981546
PL26-GRE,0,0,3.364746064,13.56193921,25.64904697,25.71483712,27.37661439
PL26-RED,0,0,3.2123422,12.25616236,15.43617126,16.61800271,18.77938862
PL26-YEL,21.25368601,22.87709563,16.5518236,9.98978579,7.967070258,13.27337517,15.44995333
PL27-GRE,6.443609667,18.28416097,29.91078508,42.67748352,40.09519246,37.14767187,32.69156461
PL27-RED,28.35477011,21.09162292,19.33148754,21.34239727,26.64024962,28.35770525,25.1683915
PL27-YEL,27.72329341,30.02555292,30.87615296,38.47537431,36.68477763,36.0067012,31.6610614
